sales_id,date_sk,store_sk,product_sk,customer_sk,promotion_sk,quantity,unit_price,gross_amount,discount_amount,net_amount,payment_method
5737,72,2,8,10,,5,7.54,37.7,0.0,37.7,Card
5738,72,2,8,26,,5,7.49,37.45,0.0,37.45,Cash
5739,72,3,9,9,,1,8.81,8.81,0.0,8.81,Card
5740,72,1,10,11,,1,449.89,449.89,0.0,449.89,Cash
5741,72,1,8,10,3,1,7.15,7.15,0.36,6.79,Digital Wallet
5742,72,4,9,11,,2,8.92,17.84,0.0,17.84,Card
5743,72,4,2,31,,1,3.14,3.14,0.0,3.14,Card
5744,73,5,5,40,,1,300.86,300.86,0.0,300.86,Card
5745,73,2,2,22,,3,3.2,9.600000000000001,0.0,9.6,Digital Wallet
5746,73,2,6,38,,1,178.38,178.38,0.0,178.38,Card
5747,73,5,10,33,,1,434.76,434.76,0.0,434.76,Digital Wallet
5748,73,4,8,10,,3,7.66,22.98,0.0,22.98,Card
5749,73,3,2,30,,2,3.25,6.5,0.0,6.5,Digital Wallet
5750,73,2,2,35,,1,3.17,3.17,0.0,3.17,Card
5751,73,2,1,2,,1,2.46,2.46,0.0,2.46,Card
5752,73,1,3,22,,1,3.03,3.03,0.0,3.03,Card
5753,73,3,8,11,,2,7.47,14.94,0.0,14.94,Card
5754,73,1,9,7,,1,8.84,8.84,0.0,8.84,Cash
5755,73,5,10,1,,1,451.28,451.28,0.0,451.28,Digital Wallet
5756,73,1,8,15,,2,7.42,14.84,0.0,14.84,Cash
5757,73,5,8,31,,3,7.42,22.259999999999998,0.0,22.26,Card
5758,73,5,7,13,,2,26.04,52.08,0.0,52.08,Digital Wallet
5759,73,3,10,6,,1,454.65,454.65,0.0,454.65,Card
5760,73,4,3,29,,2,2.95,5.9,0.0,5.9,Card
5761,73,4,3,7,3,3,3.05,9.149999999999999,0.46,8.69,Cash
5762,73,5,8,19,,2,7.42,14.84,0.0,14.84,Card
5763,73,2,8,25,3,1,7.65,7.65,0.38,7.27,Cash
5764,73,2,8,37,3,4,7.72,30.88,1.54,29.34,Digital Wallet
5765,73,5,10,8,,1,455.3,455.3,0.0,455.3,Cash
5766,73,3,8,40,,1,7.49,7.49,0.0,7.49,Digital Wallet
5767,73,2,4,2,,1,5.56,5.56,0.0,5.56,Card
5768,73,1,10,24,,1,454.73,454.73,0.0,454.73,Card
5769,73,1,10,23,,1,440.32,440.32,0.0,440.32,Card
5770,73,3,1,18,3,4,2.44,9.76,0.49,9.27,Digital Wallet
5771,73,2,1,13,,3,2.54,7.62,0.0,7.62,Cash
5772,73,2,6,13,,1,171.85,171.85,0.0,171.85,Card
5773,73,1,2,18,,3,3.21,9.629999999999999,0.0,9.63,Card
5774,73,5,10,19,,1,436.9,436.9,0.0,436.9,Card
5775,73,1,9,15,,6,9.26,55.56,0.0,55.56,Digital Wallet
5776,73,2,3,32,,4,2.99,11.96,0.0,11.96,Digital Wallet
5777,73,5,8,22,3,5,7.16,35.8,1.79,34.01,Card
5778,73,5,7,15,,2,24.7,49.4,0.0,49.4,Card
5779,73,2,9,7,,3,8.95,26.849999999999998,0.0,26.85,Card
5780,73,5,2,38,3,1,3.21,3.21,0.16,3.05,Cash
5781,73,1,4,16,,3,5.49,16.47,0.0,16.47,Card
5782,73,2,2,40,,1,3.24,3.24,0.0,3.24,Card
5783,73,2,5,17,,1,302.72,302.72,0.0,302.72,Digital Wallet
5784,73,1,10,33,,1,443.36,443.36,0.0,443.36,Card
5785,73,4,10,10,,1,447.66,447.66,0.0,447.66,Card
5786,73,5,10,24,,1,453.16,453.16,0.0,453.16,Card
5787,73,2,8,9,3,4,7.39,29.56,1.48,28.08,Card
5788,73,5,9,7,,1,9.09,9.09,0.0,9.09,Digital Wallet
5789,73,5,3,17,3,2,2.98,5.96,0.3,5.66,Digital Wallet
5790,73,5,6,12,,1,174.73,174.73,0.0,174.73,Card
5791,73,2,4,24,,1,5.5,5.5,0.0,5.5,Card
5792,73,1,9,28,,3,8.86,26.58,0.0,26.58,Card
5793,73,3,2,4,3,1,3.27,3.27,0.16,3.11,Card
5794,73,5,3,30,,1,3.02,3.02,0.0,3.02,Card
5795,73,5,6,3,,1,185.59,185.59,0.0,185.59,Card
5796,73,1,1,32,,3,2.51,7.529999999999999,0.0,7.53,Card
5797,73,4,10,26,,1,446.63,446.63,0.0,446.63,Card
5798,73,5,7,3,,3,25.24,75.72,0.0,75.72,Card
5799,73,4,10,20,,1,447.77,447.77,0.0,447.77,Cash
5800,73,2,4,15,,1,5.49,5.49,0.0,5.49,Card
5801,73,2,7,35,,4,24.81,99.24,0.0,99.24,Digital Wallet
5802,73,4,7,36,,1,24.62,24.62,0.0,24.62,Card
5803,73,1,4,3,,1,5.44,5.44,0.0,5.44,Cash
5804,73,3,6,17,,1,180.26,180.26,0.0,180.26,Cash
5805,73,5,10,26,,1,436.63,436.63,0.0,436.63,Digital Wallet
5806,73,1,1,19,,1,2.49,2.49,0.0,2.49,Card
5807,73,3,9,28,,2,9.03,18.06,0.0,18.06,Card
5808,73,5,7,34,,3,25.21,75.63,0.0,75.63,Card
5809,73,5,8,11,,1,7.36,7.36,0.0,7.36,Digital Wallet
5810,73,5,4,32,,2,5.34,10.68,0.0,10.68,Card
5811,73,5,3,20,,3,3.05,9.149999999999999,0.0,9.15,Card
5812,73,2,8,4,,1,7.48,7.48,0.0,7.48,Card
5813,73,3,8,38,,1,7.47,7.47,0.0,7.47,Card
5814,73,2,9,30,,3,9.51,28.53,0.0,28.53,Digital Wallet
5815,73,5,10,18,,1,445.7,445.7,0.0,445.7,Cash
5816,73,2,10,31,,1,455.12,455.12,0.0,455.12,Digital Wallet
5817,73,5,1,1,3,1,2.61,2.61,0.13,2.48,Card
5818,73,4,2,24,3,3,3.19,9.57,0.48,9.09,Card
5819,73,2,3,31,,2,3.04,6.08,0.0,6.08,Card
5820,73,1,9,9,,3,8.88,26.64,0.0,26.64,Digital Wallet
5821,73,3,1,3,3,2,2.46,4.92,0.25,4.67,Card
5822,73,4,8,38,,2,7.4,14.8,0.0,14.8,Cash
5823,73,4,7,8,,4,24.93,99.72,0.0,99.72,Card
5824,73,5,2,11,,3,3.13,9.39,0.0,9.39,Card
5825,73,4,5,40,,1,292.33,292.33,0.0,292.33,Digital Wallet
5826,73,2,3,21,,2,3.05,6.1,0.0,6.1,Cash
5827,73,1,9,32,,4,8.91,35.64,0.0,35.64,Card
5828,73,1,9,37,,3,9.02,27.06,0.0,27.06,Card
5829,73,1,1,32,,1,2.61,2.61,0.0,2.61,Card
5830,73,4,9,5,,1,8.9,8.9,0.0,8.9,Digital Wallet
5831,73,2,8,35,,2,7.51,15.02,0.0,15.02,Cash
5832,73,4,10,39,,1,438.53,438.53,0.0,438.53,Digital Wallet
5833,73,4,10,2,,1,446.89,446.89,0.0,446.89,Cash
5834,73,1,3,6,3,1,3.05,3.05,0.15,2.9,Card
5835,73,4,4,29,,1,5.59,5.59,0.0,5.59,Card
5836,73,1,2,30,,1,3.22,3.22,0.0,3.22,Cash
5837,73,2,1,6,,2,2.45,4.9,0.0,4.9,Card
5838,73,2,9,31,,2,8.9,17.8,0.0,17.8,Card
5839,73,2,10,30,,1,452.16,452.16,0.0,452.16,Digital Wallet
5840,73,4,9,15,,5,9.07,45.35,0.0,45.35,Card
5841,73,5,9,38,,1,8.86,8.86,0.0,8.86,Cash
5842,73,2,9,18,,1,8.77,8.77,0.0,8.77,Gift Card
5843,73,3,2,1,,1,3.19,3.19,0.0,3.19,Card
5844,73,2,3,16,,2,2.98,5.96,0.0,5.96,Digital Wallet
5845,73,3,8,3,,3,7.45,22.35,0.0,22.35,Card
5846,73,1,10,28,,1,454.49,454.49,0.0,454.49,Cash
5847,73,2,6,7,,1,182.06,182.06,0.0,182.06,Card
5848,73,5,4,37,,4,5.61,22.44,0.0,22.44,Card
5849,73,2,2,15,3,2,3.11,6.22,0.31,5.91,Card
5850,73,3,1,21,,1,2.53,2.53,0.0,2.53,Digital Wallet
5851,73,2,8,26,3,1,7.36,7.36,0.37,6.99,Card
5852,73,1,10,31,,1,466.71,466.71,0.0,466.71,Card
5853,73,4,1,23,,2,2.56,5.12,0.0,5.12,Card
5854,73,4,2,31,,1,3.21,3.21,0.0,3.21,Card
5855,73,2,7,9,,1,24.76,24.76,0.0,24.76,Card
5856,73,3,10,3,,1,448.27,448.27,0.0,448.27,Card
5857,74,5,6,6,,1,176.96,176.96,0.0,176.96,Card
5858,74,4,10,6,,1,454.59,454.59,0.0,454.59,Card
5859,74,1,10,22,,1,438.27,438.27,0.0,438.27,Digital Wallet
5860,74,4,10,31,,1,466.81,466.81,0.0,466.81,Cash
5861,74,3,9,24,,1,8.79,8.79,0.0,8.79,Cash
5862,74,2,9,1,,2,8.96,17.92,0.0,17.92,Digital Wallet
5863,74,1,8,3,3,1,7.58,7.58,0.38,7.2,Digital Wallet
5864,74,5,7,1,,1,25.31,25.31,0.0,25.31,Digital Wallet
5865,74,1,10,24,,1,464.64,464.64,0.0,464.64,Cash
5866,74,1,1,20,,2,2.43,4.86,0.0,4.86,Cash
5867,74,3,1,33,,1,2.47,2.47,0.0,2.47,Card
5868,74,3,8,31,,3,7.31,21.93,0.0,21.93,Card
5869,74,3,4,11,,2,5.62,11.24,0.0,11.24,Card
5870,74,4,2,23,,2,3.24,6.48,0.0,6.48,Cash
5871,74,2,7,36,,1,24.03,24.03,0.0,24.03,Cash
5872,74,4,10,28,,1,437.78,437.78,0.0,437.78,Cash
5873,74,4,9,14,,1,9.66,9.66,0.0,9.66,Digital Wallet
5874,74,3,9,13,,1,9.13,9.13,0.0,9.13,Card
5875,74,5,6,40,,1,177.92,177.92,0.0,177.92,Card
5876,74,3,7,8,,3,25.26,75.78,0.0,75.78,Card
5877,74,3,5,28,,1,308.81,308.81,0.0,308.81,Digital Wallet
5878,74,1,10,35,,1,436.68,436.68,0.0,436.68,Card
5879,74,5,8,39,,3,7.07,21.21,0.0,21.21,Cash
5880,74,2,10,22,,1,431.96,431.96,0.0,431.96,Card
5881,74,4,3,17,,1,2.98,2.98,0.0,2.98,Digital Wallet
5882,74,2,10,5,,1,442.14,442.14,0.0,442.14,Digital Wallet
5883,74,3,6,32,,1,181.1,181.1,0.0,181.1,Card
5884,74,1,10,39,,1,437.26,437.26,0.0,437.26,Cash
5885,74,4,9,40,,2,9.13,18.26,0.0,18.26,Card
5886,74,2,10,21,,1,452.17,452.17,0.0,452.17,Cash
5887,74,2,3,9,,4,3.03,12.12,0.0,12.12,Card
5888,74,5,10,39,,1,446.22,446.22,0.0,446.22,Card
5889,74,4,3,2,3,1,2.95,2.95,0.15,2.8,Card
5890,74,1,4,20,,2,5.48,10.96,0.0,10.96,Digital Wallet
5891,74,1,8,35,,1,7.69,7.69,0.0,7.69,Card
5892,74,4,6,33,,1,173.47,173.47,0.0,173.47,Cash
5893,74,5,6,11,,1,176.89,176.89,0.0,176.89,Cash
5894,74,5,10,18,,1,448.18,448.18,0.0,448.18,Digital Wallet
5895,74,5,6,38,,1,174.03,174.03,0.0,174.03,Card
5896,74,1,6,9,,1,176.07,176.07,0.0,176.07,Card
5897,74,2,8,20,,4,7.45,29.8,0.0,29.8,Card
5898,74,1,8,17,3,6,7.55,45.3,2.27,43.03,Card
5899,74,1,2,3,3,2,3.18,6.36,0.32,6.04,Card
5900,74,4,9,29,,2,8.94,17.88,0.0,17.88,Cash
5901,74,4,2,38,3,3,3.18,9.540000000000001,0.48,9.06,Card
5902,74,1,10,16,,1,450.24,450.24,0.0,450.24,Card
5903,74,5,3,23,,1,2.96,2.96,0.0,2.96,Card
5904,74,2,10,7,,1,432.02,432.02,0.0,432.02,Cash
5905,74,5,7,38,,1,25.15,25.15,0.0,25.15,Cash
5906,74,1,6,14,,1,177.74,177.74,0.0,177.74,Cash
5907,74,4,1,22,,2,2.52,5.04,0.0,5.04,Card
5908,74,2,8,27,,1,7.53,7.53,0.0,7.53,Gift Card
5909,74,3,10,4,,1,446.47,446.47,0.0,446.47,Card
5910,74,1,10,2,,1,450.5,450.5,0.0,450.5,Card
5911,74,4,10,27,,1,439.48,439.48,0.0,439.48,Digital Wallet
5912,74,3,4,32,,4,5.6,22.4,0.0,22.4,Card
5913,74,1,10,23,,1,459.31,459.31,0.0,459.31,Card
5914,74,5,4,24,,4,5.46,21.84,0.0,21.84,Digital Wallet
5915,74,3,7,14,,2,24.18,48.36,0.0,48.36,Card
5916,74,4,1,6,,3,2.58,7.74,0.0,7.74,Digital Wallet
5917,74,4,8,33,,3,7.42,22.259999999999998,0.0,22.26,Card
5918,74,1,8,7,,1,7.17,7.17,0.0,7.17,Cash
5919,74,5,7,32,,1,23.97,23.97,0.0,23.97,Digital Wallet
5920,74,5,2,38,,3,3.23,9.69,0.0,9.69,Cash
5921,74,2,10,37,,1,443.6,443.6,0.0,443.6,Cash
5922,74,3,7,31,,1,25.01,25.01,0.0,25.01,Card
5923,74,2,10,20,,1,447.4,447.4,0.0,447.4,Cash
5924,74,5,9,32,,1,8.74,8.74,0.0,8.74,Card
5925,74,3,10,10,,1,443.23,443.23,0.0,443.23,Card
5926,74,3,4,13,,2,5.59,11.18,0.0,11.18,Card
5927,74,3,8,38,,2,7.7,15.4,0.0,15.4,Digital Wallet
5928,74,4,3,35,,2,2.92,5.84,0.0,5.84,Digital Wallet
5929,74,5,10,2,,1,446.39,446.39,0.0,446.39,Cash
5930,74,1,2,7,3,1,3.18,3.18,0.16,3.02,Digital Wallet
5931,74,4,2,11,,2,3.15,6.3,0.0,6.3,Card
5932,74,4,9,39,,1,9.06,9.06,0.0,9.06,Card
5933,74,3,10,12,,1,457.71,457.71,0.0,457.71,Card
5934,74,3,4,33,,2,5.51,11.02,0.0,11.02,Gift Card
5935,74,5,8,33,,1,7.5,7.5,0.0,7.5,Cash
5936,74,1,7,39,,4,25.56,102.24,0.0,102.24,Cash
5937,74,1,1,15,,1,2.46,2.46,0.0,2.46,Digital Wallet
5938,74,3,10,9,,1,470.76,470.76,0.0,470.76,Card
5939,74,1,10,30,,1,455.7,455.7,0.0,455.7,Card
5940,74,3,8,2,,4,7.5,30.0,0.0,30.0,Card
5941,74,2,4,5,,3,5.66,16.98,0.0,16.98,Card
5942,74,5,1,9,,2,2.4,4.8,0.0,4.8,Cash
5943,74,1,5,18,,1,300.86,300.86,0.0,300.86,Card
5944,74,3,10,9,,1,441.79,441.79,0.0,441.79,Cash
5945,74,5,7,23,,2,24.64,49.28,0.0,49.28,Digital Wallet
5946,74,4,10,25,,1,449.15,449.15,0.0,449.15,Card
5947,74,1,9,27,,2,8.82,17.64,0.0,17.64,Cash
5948,74,5,10,6,,1,439.73,439.73,0.0,439.73,Card
5949,74,3,4,32,,1,5.42,5.42,0.0,5.42,Cash
5950,74,5,2,23,3,1,3.16,3.16,0.16,3.0,Card
5951,74,4,6,19,,1,181.06,181.06,0.0,181.06,Card
5952,74,4,6,16,,1,175.93,175.93,0.0,175.93,Digital Wallet
5953,74,3,10,18,,1,453.5,453.5,0.0,453.5,Card
5954,74,2,9,35,,1,9.14,9.14,0.0,9.14,Card
5955,74,5,9,5,,2,9.43,18.86,0.0,18.86,Card
5956,74,4,10,5,,1,445.02,445.02,0.0,445.02,Card
5957,74,1,3,17,,3,3.01,9.03,0.0,9.03,Card
5958,74,3,8,16,3,2,7.33,14.66,0.73,13.93,Card
5959,74,4,8,25,,5,7.65,38.25,0.0,38.25,Digital Wallet
5960,74,3,9,30,,4,9.15,36.6,0.0,36.6,Card
5961,74,3,4,35,,1,5.57,5.57,0.0,5.57,Card
5962,74,1,2,9,,3,3.26,9.78,0.0,9.78,Card
5963,74,4,8,6,3,2,7.38,14.76,0.74,14.02,Cash
5964,74,4,3,9,3,2,3.06,6.12,0.31,5.81,Card
5965,74,5,8,20,,1,7.5,7.5,0.0,7.5,Digital Wallet
5966,74,5,4,39,,1,5.6,5.6,0.0,5.6,Card
5967,74,2,2,30,,3,3.23,9.69,0.0,9.69,Card
5968,74,3,6,31,,1,184.89,184.89,0.0,184.89,Cash
5969,74,1,6,30,,1,177.27,177.27,0.0,177.27,Card
5970,75,4,2,26,,1,3.18,3.18,0.0,3.18,Cash
5971,75,3,9,37,,2,8.88,17.76,0.0,17.76,Card
5972,75,5,8,2,,3,7.45,22.35,0.0,22.35,Digital Wallet
5973,75,1,5,25,,1,311.41,311.41,0.0,311.41,Digital Wallet
5974,75,5,7,15,,3,24.9,74.69999999999999,0.0,74.7,Card
5975,75,4,7,29,,1,24.64,24.64,0.0,24.64,Cash
5976,75,2,3,33,,1,2.97,2.97,0.0,2.97,Cash
5977,75,3,10,26,,1,455.96,455.96,0.0,455.96,Digital Wallet
5978,75,2,8,18,,4,7.53,30.12,0.0,30.12,Card
5979,75,4,10,16,,1,444.84,444.84,0.0,444.84,Digital Wallet
5980,75,1,3,31,3,2,3.03,6.06,0.3,5.76,Card
5981,75,5,10,22,,1,440.54,440.54,0.0,440.54,Card
5982,75,1,2,7,,5,3.25,16.25,0.0,16.25,Card
5983,75,5,9,10,,4,9.31,37.24,0.0,37.24,Cash
5984,75,3,6,10,,1,168.33,168.33,0.0,168.33,Digital Wallet
5985,75,3,10,11,,1,443.67,443.67,0.0,443.67,Card
5986,75,1,4,10,,2,5.72,11.44,0.0,11.44,Card
5987,75,3,3,33,,1,3.0,3.0,0.0,3.0,Card
5988,75,4,4,39,,3,5.51,16.53,0.0,16.53,Card
5989,75,4,9,33,,2,9.18,18.36,0.0,18.36,Digital Wallet
5990,75,2,5,32,,1,297.82,297.82,0.0,297.82,Digital Wallet
5991,75,4,5,13,,1,308.08,308.08,0.0,308.08,Card
5992,75,2,10,9,,1,447.33,447.33,0.0,447.33,Card
5993,75,2,8,25,,1,7.48,7.48,0.0,7.48,Card
5994,75,5,8,14,,4,7.66,30.64,0.0,30.64,Card
5995,75,1,8,36,,2,7.58,15.16,0.0,15.16,Card
5996,75,3,2,25,3,2,3.17,6.34,0.32,6.02,Cash
5997,75,4,10,14,,1,440.47,440.47,0.0,440.47,Card
5998,75,1,10,9,,1,439.01,439.01,0.0,439.01,Digital Wallet
5999,75,1,9,2,,2,9.12,18.24,0.0,18.24,Digital Wallet
6000,75,5,7,35,,1,25.4,25.4,0.0,25.4,Card
6001,75,5,7,4,,1,24.25,24.25,0.0,24.25,Card
6002,75,3,3,30,,3,2.95,8.850000000000001,0.0,8.85,Card
6003,75,5,4,19,,1,5.77,5.77,0.0,5.77,Card
6004,75,5,10,24,,1,436.43,436.43,0.0,436.43,Digital Wallet
6005,75,1,2,2,,2,3.24,6.48,0.0,6.48,Card
6006,75,3,5,1,,1,301.34,301.34,0.0,301.34,Digital Wallet
6007,75,2,8,38,3,3,7.63,22.89,1.14,21.75,Card
6008,75,1,3,19,3,2,3.05,6.1,0.3,5.8,Card
6009,75,2,10,21,,1,433.66,433.66,0.0,433.66,Cash
6010,75,5,2,31,,3,3.21,9.629999999999999,0.0,9.63,Card
6011,75,1,6,7,,1,177.23,177.23,0.0,177.23,Card
6012,75,3,7,2,,4,24.85,99.4,0.0,99.4,Card
6013,75,5,3,3,3,1,2.95,2.95,0.15,2.8,Card
6014,75,3,7,10,,2,25.21,50.42,0.0,50.42,Cash
6015,75,3,10,6,,1,446.95,446.95,0.0,446.95,Digital Wallet
6016,75,5,7,14,,3,24.01,72.03,0.0,72.03,Card
6017,75,1,9,22,,1,9.16,9.16,0.0,9.16,Cash
6018,75,3,7,33,,1,24.31,24.31,0.0,24.31,Cash
6019,76,3,2,35,,2,3.1,6.2,0.0,6.2,Digital Wallet
6020,76,5,6,4,,1,184.29,184.29,0.0,184.29,Card
6021,76,1,10,33,,1,442.71,442.71,0.0,442.71,Cash
6022,76,5,6,33,,1,183.12,183.12,0.0,183.12,Card
6023,76,3,5,38,,1,305.72,305.72,0.0,305.72,Card
6024,76,1,3,3,,2,2.94,5.88,0.0,5.88,Digital Wallet
6025,76,5,3,18,3,1,3.06,3.06,0.15,2.91,Cash
6026,76,4,10,40,,1,443.58,443.58,0.0,443.58,Cash
6027,76,4,10,23,,1,457.61,457.61,0.0,457.61,Card
6028,76,5,10,26,,1,427.71,427.71,0.0,427.71,Cash
6029,76,5,6,22,,1,174.59,174.59,0.0,174.59,Cash
6030,76,4,9,16,,1,8.66,8.66,0.0,8.66,Cash
6031,76,5,2,27,3,3,3.17,9.51,0.48,9.03,Card
6032,76,3,8,15,3,2,7.41,14.82,0.74,14.08,Card
6033,76,4,5,35,,1,306.18,306.18,0.0,306.18,Digital Wallet
6034,76,3,2,7,,1,3.34,3.34,0.0,3.34,Card
6035,76,1,1,17,3,1,2.46,2.46,0.12,2.34,Card
6036,76,3,8,17,3,1,7.63,7.63,0.38,7.25,Digital Wallet
6037,76,3,8,8,,3,7.65,22.950000000000003,0.0,22.95,Card
6038,76,3,5,12,,1,299.86,299.86,0.0,299.86,Card
6039,76,2,8,23,3,2,7.1,14.2,0.71,13.49,Card
6040,76,2,8,32,,1,7.39,7.39,0.0,7.39,Card
6041,76,2,8,23,3,1,7.45,7.45,0.37,7.08,Cash
6042,76,5,6,5,,1,179.28,179.28,0.0,179.28,Cash
6043,76,2,3,1,,4,2.95,11.8,0.0,11.8,Gift Card
6044,76,1,9,1,,1,8.92,8.92,0.0,8.92,Digital Wallet
6045,76,2,7,3,,1,24.87,24.87,0.0,24.87,Card
6046,76,1,3,7,,2,3.03,6.06,0.0,6.06,Digital Wallet
6047,76,2,5,22,,1,295.59,295.59,0.0,295.59,Digital Wallet
6048,76,2,1,2,,2,2.55,5.1,0.0,5.1,Card
6049,76,1,2,7,3,1,3.18,3.18,0.16,3.02,Card
6050,76,5,3,11,3,1,3.04,3.04,0.15,2.89,Card
6051,76,2,8,3,,3,7.84,23.52,0.0,23.52,Cash
6052,76,5,10,18,,1,438.67,438.67,0.0,438.67,Card
6053,76,5,3,3,,1,2.98,2.98,0.0,2.98,Gift Card
6054,76,5,10,34,,1,472.3,472.3,0.0,472.3,Card
6055,76,4,3,5,,1,2.87,2.87,0.0,2.87,Card
6056,76,2,8,29,,1,7.17,7.17,0.0,7.17,Card
6057,76,5,7,24,,1,24.75,24.75,0.0,24.75,Card
6058,76,5,9,17,,3,8.81,26.43,0.0,26.43,Card
6059,76,4,7,20,,1,25.27,25.27,0.0,25.27,Card
6060,76,3,10,2,,1,444.26,444.26,0.0,444.26,Digital Wallet
6061,76,4,7,28,,2,25.18,50.36,0.0,50.36,Card
6062,76,5,7,31,,2,25.6,51.2,0.0,51.2,Card
6063,76,4,10,18,,1,453.06,453.06,0.0,453.06,Digital Wallet
6064,76,5,9,29,,2,8.97,17.94,0.0,17.94,Card
6065,76,4,5,8,,1,295.41,295.41,0.0,295.41,Digital Wallet
6066,76,3,6,2,,1,177.9,177.9,0.0,177.9,Cash
6067,76,1,8,32,,6,7.73,46.38,0.0,46.38,Card
6068,76,3,4,1,,4,5.6,22.4,0.0,22.4,Card
6069,77,2,1,33,,1,2.45,2.45,0.0,2.45,Card
6070,77,2,5,39,,1,293.78,293.78,0.0,293.78,Digital Wallet
6071,77,3,1,21,,2,2.39,4.78,0.0,4.78,Card
6072,77,3,5,36,,1,307.47,307.47,0.0,307.47,Digital Wallet
6073,77,4,7,22,,1,24.62,24.62,0.0,24.62,Card
6074,77,4,3,16,,3,3.02,9.06,0.0,9.06,Card
6075,77,4,9,2,,3,9.06,27.18,0.0,27.18,Digital Wallet
6076,77,2,5,8,,1,303.62,303.62,0.0,303.62,Card
6077,77,2,2,26,3,1,3.19,3.19,0.16,3.03,Card
6078,77,4,2,37,3,3,3.12,9.36,0.47,8.89,Card
6079,77,2,5,40,,1,302.19,302.19,0.0,302.19,Cash
6080,77,2,9,36,,1,8.97,8.97,0.0,8.97,Digital Wallet
6081,77,3,9,26,,1,8.99,8.99,0.0,8.99,Card
6082,77,2,10,10,,1,448.98,448.98,0.0,448.98,Card
6083,77,5,4,32,,1,5.59,5.59,0.0,5.59,Cash
6084,77,1,9,34,,3,9.18,27.54,0.0,27.54,Card
6085,77,3,8,23,,3,7.45,22.35,0.0,22.35,Card
6086,77,2,3,6,,1,2.94,2.94,0.0,2.94,Card
6087,77,2,7,11,,3,25.42,76.26,0.0,76.26,Card
6088,77,1,9,39,,3,9.07,27.21,0.0,27.21,Cash
6089,77,4,8,13,,4,7.73,30.92,0.0,30.92,Card
6090,77,3,4,20,,1,5.46,5.46,0.0,5.46,Digital Wallet
6091,77,1,6,22,,1,177.86,177.86,0.0,177.86,Card
6092,77,1,5,26,,1,292.55,292.55,0.0,292.55,Gift Card
6093,77,4,10,12,,1,455.42,455.42,0.0,455.42,Card
6094,77,5,3,6,,2,2.99,5.98,0.0,5.98,Card
6095,77,3,7,12,,1,25.12,25.12,0.0,25.12,Card
6096,77,4,5,34,,1,292.6,292.6,0.0,292.6,Card
6097,77,4,7,15,,1,24.54,24.54,0.0,24.54,Card
6098,77,3,6,9,,1,184.65,184.65,0.0,184.65,Cash
6099,77,5,10,1,,1,427.55,427.55,0.0,427.55,Card
6100,77,1,4,31,,4,5.28,21.12,0.0,21.12,Cash
6101,77,4,10,21,,1,462.91,462.91,0.0,462.91,Card
6102,77,5,9,4,,1,8.79,8.79,0.0,8.79,Cash
6103,77,5,9,19,,1,9.15,9.15,0.0,9.15,Cash
6104,77,3,1,11,,4,2.57,10.28,0.0,10.28,Cash
6105,77,5,10,16,,1,446.27,446.27,0.0,446.27,Card
6106,77,3,8,8,,4,7.54,30.16,0.0,30.16,Digital Wallet
6107,77,2,6,29,,1,174.12,174.12,0.0,174.12,Card
6108,77,1,3,36,,3,2.96,8.879999999999999,0.0,8.88,Cash
6109,77,4,10,27,,1,444.99,444.99,0.0,444.99,Card
6110,77,5,3,10,,3,3.0,9.0,0.0,9.0,Card
6111,77,3,3,34,,1,2.92,2.92,0.0,2.92,Card
6112,77,4,5,29,,1,301.33,301.33,0.0,301.33,Digital Wallet
6113,77,2,3,3,,3,3.0,9.0,0.0,9.0,Card
6114,77,2,8,32,3,4,7.74,30.96,1.55,29.41,Digital Wallet
6115,77,1,10,15,,1,449.57,449.57,0.0,449.57,Card
6116,77,3,1,9,,2,2.55,5.1,0.0,5.1,Card
6117,77,4,6,7,,1,179.13,179.13,0.0,179.13,Gift Card
6118,77,5,10,19,,1,444.12,444.12,0.0,444.12,Digital Wallet
6119,77,3,8,9,,2,7.52,15.04,0.0,15.04,Card
6120,77,5,10,18,,1,439.36,439.36,0.0,439.36,Card
6121,77,3,10,21,,1,466.37,466.37,0.0,466.37,Digital Wallet
6122,77,2,10,20,,1,441.19,441.19,0.0,441.19,Digital Wallet
6123,77,4,7,21,,4,25.23,100.92,0.0,100.92,Cash
6124,77,3,6,11,,1,178.29,178.29,0.0,178.29,Card
6125,77,5,10,9,,1,450.88,450.88,0.0,450.88,Cash
6126,77,3,4,27,,1,5.59,5.59,0.0,5.59,Card
6127,77,5,4,14,,1,5.43,5.43,0.0,5.43,Digital Wallet
6128,77,5,4,33,,2,5.41,10.82,0.0,10.82,Digital Wallet
6129,78,5,8,27,3,4,7.66,30.64,1.53,29.11,Card
6130,78,4,2,35,3,2,3.13,6.26,0.31,5.95,Digital Wallet
6131,78,4,4,39,,1,5.35,5.35,0.0,5.35,Digital Wallet
6132,78,4,2,6,3,1,3.37,3.37,0.17,3.2,Card
6133,78,4,1,33,,2,2.45,4.9,0.0,4.9,Cash
6134,78,3,2,15,3,2,3.12,6.24,0.31,5.93,Card
6135,78,4,5,11,,1,303.15,303.15,0.0,303.15,Card
6136,78,1,3,3,3,2,3.0,6.0,0.3,5.7,Digital Wallet
6137,78,2,2,11,,3,3.21,9.629999999999999,0.0,9.63,Digital Wallet
6138,78,1,8,39,3,4,7.37,29.48,1.47,28.01,Digital Wallet
